loss,mae,rmse,val_loss,val_mae,val_rmse,learning_rate
14.249273300170898,4.665699005126953,6.610619068145752,16.327655792236328,5.160083293914795,7.346887111663818,0.0005000000237487257
13.995266914367676,4.615979194641113,6.528562068939209,17.4841365814209,5.414154052734375,7.65525484085083,0.0005000000237487257
13.193230628967285,4.432719707489014,6.2769246101379395,15.435975074768066,4.940328121185303,7.00399923324585,0.0002500000118743628
12.768462181091309,4.330186367034912,6.16878080368042,15.527007102966309,4.985522270202637,7.055466175079346,0.0002500000118743628
12.760836601257324,4.330832481384277,6.149755954742432,15.463757514953613,4.915112495422363,7.062021732330322,0.0002500000118743628
12.458840370178223,4.2568488121032715,6.064857482910156,15.804435729980469,5.00790548324585,7.3148016929626465,0.0002500000118743628
12.21666431427002,4.205336570739746,5.965803623199463,15.56308364868164,4.962775707244873,7.137698650360107,0.0002500000118743628
12.481786727905273,4.266698360443115,6.046247959136963,16.311222076416016,5.129143238067627,7.304914951324463,0.0002500000118743628
12.193856239318848,4.203579425811768,5.974374771118164,16.221323013305664,5.119914531707764,7.296936988830566,0.0002500000118743628
12.083345413208008,4.18187952041626,5.896358966827393,15.854493141174316,5.018301486968994,7.382465362548828,0.0002500000118743628
11.575922012329102,4.064968109130859,5.766531467437744,15.524543762207031,4.9511590003967285,7.111035346984863,0.0001250000059371814
11.429144859313965,4.017607688903809,5.739503860473633,15.349637031555176,4.920705795288086,7.079400539398193,0.0001250000059371814
11.369023323059082,4.010093688964844,5.6880083084106445,15.496770858764648,4.940544605255127,7.111481666564941,0.0001250000059371814
11.451751708984375,4.032012939453125,5.718809127807617,15.58020305633545,4.967613220214844,7.140995502471924,0.0001250000059371814
11.19175910949707,3.976013422012329,5.6314520835876465,16.01110076904297,5.050682544708252,7.2696027755737305,0.0001250000059371814
11.075921058654785,3.9511911869049072,5.607038974761963,15.695043563842773,4.995508193969727,7.171017646789551,6.25000029685907e-05
10.93983268737793,3.915388345718384,5.547804355621338,15.477879524230957,4.937656402587891,7.132565498352051,6.25000029685907e-05
10.895703315734863,3.9054646492004395,5.548888683319092,15.44466495513916,4.964633941650391,7.099625587463379,6.25000029685907e-05
10.874785423278809,3.9035675525665283,5.543041706085205,15.36269474029541,4.9140167236328125,7.124249458312988,6.25000029685907e-05
10.905217170715332,3.9024581909179688,5.554913520812988,15.507359504699707,4.946803569793701,7.135899543762207,6.25000029685907e-05
10.70743465423584,3.8605926036834717,5.471619606018066,15.48521900177002,4.9384660720825195,7.174905776977539,6.25000029685907e-05
10.809925079345703,3.882789373397827,5.498819351196289,15.424373626708984,4.923049449920654,7.128716945648193,6.25000029685907e-05
10.624554634094238,3.845203161239624,5.438812732696533,15.475313186645508,4.943089008331299,7.110580921173096,6.25000029685907e-05
10.6845064163208,3.8613247871398926,5.457769870758057,15.528606414794922,4.957302570343018,7.16735315322876,6.25000029685907e-05
10.438111305236816,3.7932279109954834,5.391119956970215,15.472579956054688,4.951827526092529,7.113922119140625,3.125000148429535e-05
10.442578315734863,3.800987482070923,5.3875041007995605,15.63525390625,4.981081485748291,7.185927391052246,3.125000148429535e-05
10.395861625671387,3.7915806770324707,5.383396148681641,15.468168258666992,4.94218111038208,7.123875617980957,3.125000148429535e-05
10.322624206542969,3.775092840194702,5.339996337890625,15.42629337310791,4.928203105926514,7.116393566131592,3.125000148429535e-05
10.39353084564209,3.782562732696533,5.377396583557129,15.485945701599121,4.945347785949707,7.118700981140137,3.125000148429535e-05
10.329365730285645,3.7738196849823,5.356203079223633,15.573657035827637,4.966012954711914,7.147918224334717,1.5625000742147677e-05
10.221222877502441,3.747359037399292,5.3248209953308105,15.559198379516602,4.963632583618164,7.142735481262207,1.5625000742147677e-05
10.230359077453613,3.752863883972168,5.302938461303711,15.638129234313965,4.9807820320129395,7.156829833984375,1.5625000742147677e-05
10.276250839233398,3.7620561122894287,5.3343706130981445,15.560284614562988,4.9629316329956055,7.134577751159668,1.5625000742147677e-05
10.362780570983887,3.778928279876709,5.358029842376709,15.628514289855957,4.97282075881958,7.159625053405762,1.5625000742147677e-05
